Title,Summary,Content,URL,Contributor
Thông báo chung về học bổng,Thông báo chung về học bổng,"I. Học bổng khuyến khích học tập:
Là học bổng được trích từ ngân sách của Nhà trường cung cấp hàng tháng cho sinh viên có kết quả học tập, rèn luyện từ loại khá trở lên, không bị kỷ luật từ mức khiển trách trở lên trong học kỳ xét học bổng. Căn cứ vào Quỹ khuyến khích học tập, Nhà trường sẽ tiến hành xét, cấp học bổng theo thứ tự từ loại xuất sắc trở xuống đến hết số suất học bổng đã được xác định.
II. Học bổng tài trợ: là học bổng do các đối tác của Nhà trường cung cấp như: Học bổng Lotte, học bổng Nguyễn Trường Tộ, học bổng T.Nozwa (Nhật Bản), học bổng Cathay, học bổng Kumho Asian…. Mức học bổng không cố định hàng năm cả về tiêu chí lẫn số lượng học bổng. Trung bình mỗi năm Nhà trường nhận được hơn 200 triệu tiền học bổng từ hơn 10 các đối tác dành cho sinh viên, mức học bổng từ 1 triệu đồng đến 30 triệu.
1. Học bổng Lotte:
Hàng năm, Tập đoàn Lotte đều tiến hành trao học bổng cho các sinh viên có thành tích học tập xuất sắc từ các trường: Đại học Quốc gia Hà Nội (Đại học Ngoại ngữ, Đại học Kinh tế, Đại học Khoa học Xã hội & Nhân văn), Đại học Hà Nội, Đại học Ngoại thương, Đại học Bách khoa Hà Nội, Đại học Xây dựng, Đại học Kinh tế Quốc dân. Tại Hà Nội, tổng giá trị học bổng năm học 2012-2013 cho các trường đại học là 27.600 USD, trong đó Trường Đại học Hà Nội là 5.440 USD.
Trong suốt 30 năm qua kể từ khi thành lập, Quỹ học bổng Lotte đã trao học bổng trị giá 38.000.000 đô la Mỹ cho 33.000 sinh viên. Như vậy, trong lĩnh vực giáo dục đào tạo, Lotte đã cống hiến cho xã hội tổng cộng 75.300.000 đô la Mỹ.
Từ năm 2008, khởi đầu là Việt Nam, Lotte đã trao học bổng cho những trường Đại học ưu tú ở Trung Quốc, Indonesia, Malaysia và năm nay Lotte cũng sẽ trao 180.000 đô la Mỹ cho 172 sinh viên ưu tú ở 23 trường đại học tại 4 nước trên.
2. Học bổng Nguyễn Trường Tộ:
Quỹ Y tế - Giáo dục - Văn hóa Việt Nam viết tắt VNHELP là một tổ chức phi chính phủ có trụ sở tại Mỹ chuyên thực hiện các dự án nhân đạo và phát triển cho các hoạt động gặp nhiều khó khăn tại Việt Nam. CHƯƠNG TRÌNH HỌC BỔNG NGUYỄN TRƯỜNG TỘ do VNHELP tài trợ thường xuyên cấp học bổng cho các sinh viên có hoàn cảnh khó khăn vươn lên học giỏi. Cho đến nay, trường Đại học Hà Nội trung bình mỗi năm nhận gần 100 triệu đồng từ Quỹ học bổng để hỗ trợ cho các sinh viên có hoàn cảnh khó khăn, đạt thành tích trong học tập và rèn luyện. Theo tiêu chí do Quỹ đề ra, mỗi sinh viên sẽ được nhận 250USD cho mỗi kỳ học và số tiền này sẽ được duy trì cho đến khi sinh viên ra trường, nếu sinh viên vẫn đạt được thành tích tốt trong học tập của mình cho những năm kế tiếp.
3. Học bổng Terufumi Nozawa- Nghiêm Việt Hương:
Trong nhiều năm qua, Trường Đại học Hà Nội đã nhận được sự quan tâm, hỗ trợ của các tổ chức xã hội, các doanh nghiệp và doanh nhân với nhiều chương trình học bổng dành cho sinh viên có hoàn cảnh khó khăn đạt thành tích xuất sắc trong học tập.
Trong đó, Quỹ học bổng Terefumi Nozawa - Nghiem Viet Huong do ông Terefumi Nozawa doanh nhân người Nhật Bản và nhà giáo Nghiêm Việt Hương, nguyên là trưởng khoa tiếng Nhật Bản - Trường Đại học Hà Nội thành lập.
Bắt đầu từ năm học 2010 – 2011 đến nay, Quỹ học bổng này đã trao cho 80 sinh viên có hoàn cảnh khó khăn đạt điểm trung bình chung học tập từ 7,0 trở lên của Trường Đại học Hà Nội mỗi suất trị giá 1,000,000 vnd, nhằm động viên, khuyến khích những sinh viên có những hoàn cảnh khó khăn biết vươn lên trong quá trình học tập tại Trường.
4. Học bổng Cathay:
Từ năm 2008, Trường Đại học Hà Nội đã phối hợp cùng với Chương trình học bổng “Thịnh trí thành tài cùng Cathay” của Công ty TNHH BHNT Cathay Việt Nam hỗ trợ cho các sinh viên năm thứ nhất với hoàn cảnh đặc biệt khó khăn nhưng có kết quả học tập và điểm thi tuyển sinh đầu vào ĐH với mỗi suất học bổng là 12, 000,000 đồng tương đương học phí 4 năm học của các em tân sinh viên. Quỹ học bổng cũng như Trường Đại học Hà Nội luôn hi vọng với số tiền này các em sẽ không phải lo lắng về khoảng học phí hàng năm của mình, yên tâm cố gắng học tập để đạt kết quả tốt nhất.
5. Học bổng Kumho – Asiana:
Quỹ Học bổng và Văn hóa Việt Nam Kumho Asianna được thành lập tháng 12/2007 với mục đích trao học bổng góp phần bồi dưỡng nhân tài cho Việt Nam và hỗ trợ cho các hoạt động phát triển giao lưu văn hóa, nghệ thuật giữa hai nước. Từ năm 2008 tới nay, Trường Đại học Hà Nội cùng với Quỹ đã lựa chọn và trao học bổng cho 12 sinh viên có hoàn cảnh khó khăn mỗi suất trị giá 100 USD cho mỗi kỳ học và kéo dài 4 năm học nếu sinh viên vẫn đạt kết quả học tập loại khá trở lên.
6. Học bổng Kova:
Đồng hành cùng các chương trình học bổng khác, giải thưởng Kova do GS. TSKH Nguyễn Thị Doan - Ủy viên Trung ương Đảng, Phó Chủ tịch nước làm Chủ tịch Ủy ban Giải thưởng Kova, được tổ chức trao tặng hàng năm nhằm khuyến khích những sinh viên nghèo vượt khó học giỏi, có tư cách đạo đức tốt; động viên những cá nhân tiêu biểu trong đời sống xã hội và những cá nhân, tập thể có đề tài nghiên cứu khoa học ứng dụng mạng lại ý nghĩa thiết thực cho cộng đồng. Căn cứ theo tiêu chí do Ủy Ban giải thưởng Kova đề ra, mỗi năm Trường Đại học Hà Nội được đề xuất 02 suất học bổng, 01 suất giải thưởng cá nhân và 01 suất giải thưởng tập thể đề Ủy ban giải thưởng xét chọn.
III. Học bổng du học: Học bổng này bao gồm cả diện trao đổi dưới dạng một khoá học ngắn hạn (VD: Học bổng Mô- dăm- bích, học bổng Macao, Học bổng Mext (Nhật Bản), Học bổng Quảng Châu…) và học bổng diện hiệp định, sinh viên được cử đi học và đào tạo hoàn toàn ở nước ngoài (VD: Học Bổng du học tại Liên Bang Nga, học bổng du học Đức, học bổng du học Nhật…).""",https://hanu.edu.vn/a/63170/Thong-bao-chung-ve-hoc-bong/,
"Học bổng của các tổ chức, dự án, doanh nghiệp dành cho sinh viên Trường Đại học Hà Nội","Học bổng của các tổ chức, dự án, doanh nghiệp dành cho sinh viên Trường Đại học Hà Nội","""1. Học bổng Erasmus Plus củaLiên minh châu Âu (EU)
Năm 2015, 14 sinh viên Đại học Hà Nội đã được nhận học bổng Erasmus Plus do Liên minh Châu Âu trao tặng. Trong đó, có 8 sinh viên được hỗ trợ chi phí đi học 12 tháng và 6 sinh viên được đi học 6 tháng tại Đại học Venezia Ca’ Foscari (Venice – Italia). Tổng giá trị học bổng lên tới 128.600 euros.
Tiếp nối thành công trên, năm 2016 – 2017 và 2017-2018 Liên minh Châu Âu sẽ trao tặng 40 suất học bổng dành cho sinh viên các khoa chuyên ngành và một số khoa tiếng châu Âu (Anh, Italia, Pháp...), với tổng giá trị học bổng trên 220.000 euros. Điều kiện nhận học bổng: xét duyệt theo điểm trung bình chung học tập.
Sinh viên sẽ có cơ hội học tập tại 30 trường đối tác tại Italia trong thời gian 6 tháng, với nhiều ngành đào tạo khác nhau như: tài chính ngân hàng, kế toán, quản trị kinh doanh, ngôn ngữ và văn hóa Italia… Kết quả học tập, kết quả thi các môn học cũng như số đơn vị học trình đã hoàn thành trong thời gian học trao đổi sẽ được xem xét công nhận.

2. Học bổng Lotte dành cho sinh viên khoa tiếng Hàn Quốc và khoa Quản trị kinh doanh và Du lịch
Hàng năm, Quỹ học bổng Lotte Foundation, trực thuộc tập đoàn Lotte Hàn Quốc tiến hành lễ trao học bổng tại Việt Nam cho nhiều sinh viên có thành tích học tập xuất sắc từ 10 trường đại học lớn tại Hà Nội: Đại học Quốc gia Hà Nội (Trường ĐH Ngoại ngữ, ĐH Kinh tế, ĐH KHXHNV), Đại học Hà Nội, Đại học Ngoại thương, Đại học Bách Khoa Hà Nội, Đại học Xây dựng, Đại học Kinh tế Quốc dân, Học viện Tài Chính, Đại học Thăng Long với tổng trị giá học bổng lên đến 15,200 USD. Quỹ trao học bổng cho sinh viên vào 2 kỳ, mỗi sinh viên sẽ nhận 200$/ học kỳ.
Hoạt động trao học bổng thường niên của Lotte là một trong những biểu tượng cho tình hữu nghị tốt đẹp của Hàn Quốc và Việt Nam, đồng thời thể hiện mong muốn đóng góp cho các hoạt động cộng đồng và trách nhiệm xã hội của tập đoàn Lotte, bên cạnh các hoạt động ý nghĩa khác như xây dựng trường học Lotte School, xây dựng thư viện cho các em học sinh tại vùng khó khăn. Lotte cũng mong muốn những sinh viên tốt nghiệp xuất sắc ngày hôm nay sẽ là thế hệ kế tiếp tham gia vào các công ty con của Tập đoàn Lotte trong tương lai gần.

3. Học bổng Nguyễn Trường Tộ  dành cho sinh viên khoa Công nghệ Thông tin và Khoa Quản trị kinh doanh và Du lịch
Quỹ Y tế - Giáo dục - Văn hóa Việt Nam viết tắt VNHELP là một tổ chức phi chính phủ có trụ sở tại Mỹ chuyên thực hiện các dự án nhân đạo và phát triển cho các cộng đồng gặp nhiều khó khăn tại Việt Nam. Các chương trình của VNHELP hỗ trợ cho người dân tự vươn lên bằng khả năng của chính mình. Chương trình học bổng Nguyễn Trường Tộ do VNHELP tài trợ cấp học bổng cho sinh viên trong vòng 4 năm, từ năm đầu tiên vào đại học cho đến hết năm cuối đại học nếu sinh viên vẫn đạt được thành tích tốt trong học tập của mình. Mỗi sinh viên sẽ được nhận 250USD/ năm học.

4. Học bổng Cathay
Từ năm 2008, Trường Đại học Hà Nội đã phối hợp cùng với Chương trình học bổng “Thịnh trí thành tài cùng Cathay” của Công ty TNHH Bảo hiểm nhân thọ Cathay Việt Nam hỗ trợ cho các sinh viên năm thứ nhất có hoàn cảnh khó khăn nhưng đạt điểm thi tuyển sinh đầu vào đại học cao.
Chương trình này là một trong những hoạt động của công ty nhằm góp sức xây dựng và phát triển cộng đồng ở Việt Nam. Chương trình học bổng thường niên của Cathay nhằm khẳng định phương châm của Cathay luôn quan tâm đến thế hệ trẻ, nòng cốt cho sự phát triển của xã hội, đồng thời sẽ hỗ trợ thực tập thực tế và tuyển dụng nguồn nhân lực từ các trường Đại học mà Cathay hỗ trợ học bổng tạo điều kiện cho các em sinh viên ra trường có sự nghiệp phát triển lâu dài ổn định. Trị giá mỗi suất học bổng là 16,000,000 đồng. Với chương trình học bổng này, Cathay hy vọng các em sinh viên có hoàn cảnh khó khăn nhưng có ý chí phấn đấu vươn lên trong học tập sẽ có được một sự trợ giúp, giảm bớt gánh nặng học phí và sẽ cố gắng học tập để đạt kết quả tốt nhất.

5. Học bổng Kumho Asiana (KVSC)
Quỹ Học bổng và Văn hóa Việt Nam Kumho Asianna viết tắt là KVSC được thành lập tháng 12/2007 với mục đích trao học bổng, góp phần bồi dưỡng nhân tài cho Việt Nam và hỗ trợ cho các hoạt động phát triển giao lưu văn hóa, nghệ thuật giữa hai nước. Từ năm 2008 tới nay, Trường Đại học Hà Nội cùng với Quỹ đã lựa chọn và trao học bổng cho nhiều sinh viên có hoàn cảnh khó khăn mỗi suất trị giá 100 USD cho mỗi học kỳ và kéo dài 4 năm học nếu sinh viên vẫn đạt kết quả học tập từ loại khá trở lên.

6. Học bổng Kova
Năm 2002, Ủy ban Giải thưởng KOVA được thành lập do Bà Nguyễn Thị Bình- Nguyên Phó Chủ tịch nước làm Chủ tịch Ủy ban Giải thưởng KOVA và PGS.TS Nguyễn Thị Hòe- Chủ tịch Tập đoàn Sơn KOVA làm Giám đốc Quỹ Giải thưởng KOVA. Năm 2012, Bà Nguyễn Thị Bình đã chuyển giao vị trí Chủ tịch Ủy ban Giải thưởng KOVA cho Nguyên Phó Chủ tịch nước Nguyễn Thị Doan. Trong những năm vừa qua, Ủy ban Giải thưởng KOVA đã tổ chức trao cho hàng ngàn cá nhân và tập thể trên khắp cả nước với số tiền lên đến hàng chục tỉ đồng, góp phần to lớn vào việc ươm mầm tài năng cho đất nước.
Giải thưởng và học bổng KOVA được trao tặng nhằm khuyến khích, động viên những sinh viên vượt khó học giỏi và có niềm đam mê nghiên cứu khoa học, góp phần ươm mầm tài năng trẻ đóng góp cho xã hội và cho đất nước.
Hàng năm, trường Đại học Hà Nội được đề xuất 5 suất học bổng ở hạng mục “ Nghị lực” với trịgiá 8.000.000 đồng/suất và 2 suất ở hạng mục “Triển vọng” trị giá 10.000.000 đồng/suất.

7. Học bổng KF-Samsung
Bộ Giáo dục và Đào tạo Việt Nam và Quỹ Giao lưu Quốc tế Hàn Quốc đã ký kết Chương trình học bổng KF- Samsung vào tháng 8 năm 2011 trên cơ sở khoản viện trợ từ Công ty điện tử Samsung dành cho Quỹ. Chương trình học bổng này là phần tiếp nối của Chương trình học bổng Samsung. Từ năm 1997 đến nay, Chương trình đã trao học bổng cho 2.341 học sinh, sinh viên Việt Nam có thành tích học tập xuất sắc và những học sinh, sinh viên đã vượt lên hoàn cảnh khó khăn đạt điểm cao trong học tập.
Trung bình mỗi năm, trường Đại học Hà Nội được nhận 9 đến 10 suất với trị giá 200$/ suất.

8. Học bổng Hessen - CHLB Đức dành cho sinh viên khoa tiếng Đức
Bộ khoa học và Nghệ thuật bang Hessen, CHLB Đức thông qua Tổ chức Hỗ trợ Đại học Thế giới Đức luôn luôn giúp đỡ và hợp tác về giáo dục và đào tạo với Việt Nam, đặc biệt là công tác hỗ trợ sinh viên thông qua các chương trình học bổng tại Việt Nam đã được thực hiện liên tục 23 năm nay.
Quỹ học bổng Hessen- CHLB Đức thực hiện chương trình học bổng nhằm hỗ trợ cho các sinh viên có kết quả học tập loại khá, giỏi và có hoàn cảnh khó khăn của các trường Đại học. Hàng năm, Nhà trường được đề xuất 4 suất. Mỗi suất trị giá 216 Euro (tương đương 5,200,000 đồng).

9. Học bổng Nitori dành cho sinh viên khoa tiếng Nhật
Quỹ học bổng Nitori Quốc tế do doanh nghiệp Chế xuất Nitori Việt Nam tài trợ, với mục đich nâng cao tình hữu nghị quốc tế và phát triển đào tạo, thông qua việc hỗ trợ cho sinh viên trường Đại học Hà Nội có thành tích học tập tốt, thể hiện khả năng lãnh đạo, tham gia tích cực vào các hoạt động cộng đồng, hoạt động ngoại khóa và mong muốn những ước mơ của mình trở thành hiện thực. Mỗi năm, Quỹ học bổng Nitori Quốc tếtrao 10 suất học bổng cho sinh viên của trường với số tiền 13.000.000 đồng/ suất.

10. Học bổng Quỹ Thầy Trò Trần Thi Lương
Học bổng Quỹ Thầy Trò Trần Thi Lương do ông Trần Thi Lương, Việt kiều Canada tài trợ, dành cho sinh viên Trường Đại học Hà Nội có gia đình gặp hoàn cảnh khó khăn, vươn lên trong học tập. Tổng giá trị học bổng là 10.000$ Canada. Năm 2015, Trường đã trao học bổng cho 63 em sinh viên, với mỗi suất học bổng là 2,640,000 đồng/ suất.

11. Học bổng Quỹ hướng nghiệp A25
Tập đoàn khách sạn A25 thành lập “Quỹ hướng nghiệp A25” dành tặng cho sinh viên các trường Đại học có hoàn cảnh khó khăn nhưng hiếu học những món quà ý nghĩa, giúp các em trang trải được phần nào chi phí học tập, chi phí sinh hoạt trong quá trình học đại học. Học bổng sẽ là nguồn cổ vũ tinh thần và góp phần giúp cho sinh viên nghèo có điều kiện học tập tốt hơn, mở ra nhiều cơ hội, hoài bão và khát vọng trong tương lai.
Năm 2015, Trường Đại học Hà Nội được để cử1 suất học bổng trị giá 3.000.000 đồng.

12. Học bổng Quỹ Dongbu Cultural Foundation dành cho sv khoa tiếng Hàn Quốc
Là một tập đoàn đa quốc gia hàng đầu tại Hàn Quốc, bên cạnh các hoạt động thúc đẩy kinh doanh, tập đoàn Dongbu luôn quan tâm thúc đẩy các hoạt động hỗ trợ các em sinh viên có thành tích học tập tốt hoặc có hoàn cảnh khó khăn nhưng vẫn vươn lên trong học tập. Quỹ học bổng Dongbu Culture Foundation đã trao tặng hàng ngàn suất học bổng cho các em sinh viên tại Việt Nam.

Năm 2015, với mong muốn tiếp tục hỗ trợ, tạo điều kiện thuận lợi cho các em sinh viên khoa tiếng Hàn Quốc có điều kiện học tập tốt hơn, Quỹ học bổng Dongbu Culture Foundation đã tài trợ tổng số tiền học bổng trị giá 75,000,000 đồng. Học bổng này quy định 04 suất được nhận học bổng 15,000,000 đồng/ suất đều phải cam kết làm việc tại Dongbu hoặc đối tác PTI trong vòng 02 năm sau khi tốt nghiệp. Sinh viên phải hoàn lại toàn bộ số tiền học bổng đã được nhận nếu không tham gia làm việc tại Công ty và 05 suất được nhận 3,000,000 đồng/ suất. Chương trình học bổng dự kiến kéo dài trong thời gian 3 năm (năm 2015, 2016, 2017).

13. Học bổng khuyến học Misamo dành cho sinh viên Khoa tiếng Hàn Quốc
Công ty TNHH BIG WAVE, đại diện cho các doanh nghiệp thuộc Hiệp hội người Hàn Quốc tại Hà Nội, hiện đang làm việc và sinh sống tại khu vực Mỹ Đình- Mễ Trì, Từ Liêm, Hà Nội thực hiện chương trình trao học bổng khuyến học của Quỹ từ thiện MISAMO. Chương trình học bổng này được thực hiện với mong muốn duy trì và phát triển rộng hơn nữa để hỗ trợ, động viên sinh viên Việt Nam có hoàn cảnh khó khăn, đạt thành tích học tập tốt đồng thời giúp ích cho công cuộc phát triển đất nước, thắt chặt thêm tình hữu nghị hai nước Việt Nam- Hàn Quốc.
Năm 2015, Quỹ dành tặng sinh viên khoa tiếng Hàn Quốc 05 suất học bổng, mỗi suất trị giá 5,000,000 đồng.

14. Học bổng Công ty Dịch vụ và Thương mại AOS Việt Nam dành cho sinh viên Khoa tiếng Hàn Quốc
Công ty dịch vụ và thương mại du lịch AOS Việt Nam trao tặng cho sinh viên khoa tiếng Hàn Quốc có hoàn cảnh khó khăn, học tập tốt tổng học bổng trị giá 20,000,000 đồng. Khoa tiếng Hàn Quốc đã trao 04 suất trị giá 1,500,000 đồng/ suất và 14 suất trị giá 1,000,000 đồng/ suất.

15. Học bổng Samsung (Cty TNHH Samsung Electronics Việt Nam Thái Nguyên) dành cho sv khoa tiếng Hàn Quốc
Công ty TNHH Samsung Electronics Việt Nam Thái Nguyên đã tài trợ cho 10 sinh viên khoa tiếng Hàn Quốc, trường Đại học Hà Nội có thành tích học tập xuất sắc và sinh viên có hoàn cảnh khó khăn, vươn lên trong học tập. Tổng giá trị học bổng là 20.000.000 đồng.

16. Học bổng tài trợ của Ngân hàng Vietinbank dành cho sinh viên ngành TC-NH khoa QTKD-DL
Ngân hàng Vietinbank trao tặng cho sinh viên ngành TC-NH khoa QTKD-DL, có thành tích cao trong học tập 15 suất học bổng, mỗi suất trị giá 2,000,000 đồng. Tổng số tiền tài trợ là 30.000.000 đồng.

17. Học bổng tài trợ của Ngân hàng BIDV dành cho sinh viên ngành TC-NH khoa Đại cương
Ngân hàng BIDV trao tặng học bổng cho sinh viên ngành TC-NH khoa Đại cương, trường Đại học Hà Nội có thành tích cao trong học tập 15 suất học bổng, mỗi suất trị giá 2,000,000 đồng. Tổng số tiền tài trợ là 30.000.000 đồng.

18. Học bổng tài trợ của Ngân hàng BIDV dành cho sinh viên Khoa tiếng Pháp
Ngân hàng BIDV trao tặng cho sinh viên khoa tiếng Pháp có hoàn cảnh khó khăn và đạt thành tích cao trong học tập19 suất học bổng, mỗi suất trị giá từ 1.000.000 đồng đến 2.500.000 đồng. Tổng giá trị học bổng là 30.000.000 đồng.

19. Học bổng của các trường đại học Italia
Học bổng dành cho sinh viên đại học đi học bằng tiếng Anh hoặc tiếng Italia tại Italia: sinh viên được miễn 1 năm học phí +chi phí ở ký túc xá trong 1 học kì hoặc cả năm học. Các trường cũng hết sức tạo điều kiện cho sinh viên nhận tiếp học bổng này trong những năm học sau, với điều kiện sinh viên phải phấn đấu hoàn thành hết 30/60 đơn vị học trình của năm học đầu tiên.

20. Dự án Voyage
Thông qua dự án Voyage với Liên minh Châu Âu, sinh viên được giới thiệu đi thực tập tại các doanh nghiệp Itala để có cơ hội học hỏi kinh nghiệm, thể hiện năng lực, và tham gia thị trường lao động châu Âu.""",https://hanu.edu.vn/a/62083/Hoc-bong-cua-cac-to-chuc-du-an-doanh-nghiep-danh-cho-sinh-vien-Truong-Dai-hoc-Ha-Noi/,
